,poly_1,poly_2,poly_3,poly_4,poly_5
1502,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1503,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
1504,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1505,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1506,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1507,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1508,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1509,-0.033878701,0.040106052,-0.038735093,0.029897441,-0.012919544
1510,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1511,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
1512,0.029402604,0.020007324,-0.010819193,-0.026707524,-0.008406208
1513,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
1514,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1515,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1516,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1517,-0.025968538,0.018200902,-0.002785325,-0.013937133,0.023017296
1518,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
1519,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1520,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1521,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1522,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1523,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
1524,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1525,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1526,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
1527,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1528,0.04522293,0.070390668,0.055682039,-0.001209304,-0.058612787
1529,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
1530,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1531,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1532,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1533,0.026238538,0.012590241,-0.015090526,-0.020177957,0.003235839
1534,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1535,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1536,-0.025968538,0.018200902,-0.002785325,-0.013937133,0.023017296
1537,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1538,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1539,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1540,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
1541,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
1542,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1543,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1544,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
1545,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1546,-0.024386506,0.014484769,0.001911161,-0.017159925,0.021807822
1547,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
1548,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1549,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
1550,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1551,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1552,-0.033878701,0.040106052,-0.038735093,0.029897441,-0.012919544
1553,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1554,0.046804963,0.076647979,0.067438149,0.011194595,-0.053187949
1555,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1556,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1557,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1558,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1559,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1560,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1561,0.029402604,0.020007324,-0.010819193,-0.026707524,-0.008406208
1562,0.034148702,0.03279519,0.000520303,-0.03221003,-0.030031134
1563,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1564,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1565,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1566,0.059461224,0.134685221,0.204165796,0.230017358,0.230572955
1567,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1568,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
1569,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
1570,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1571,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1572,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1573,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1574,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1575,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1576,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1577,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1578,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1579,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
1580,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1581,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1582,0.032566669,0.028310936,-0.003971334,-0.031148564,-0.022525959
1583,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
1584,0.030984636,0.024048314,-0.007737631,-0.029261814,-0.015241837
1585,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1586,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1587,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1588,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1589,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1590,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1591,0.034148702,0.03279519,0.000520303,-0.03221003,-0.030031134
1592,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1593,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1594,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
1595,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1596,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1597,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1598,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1599,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1600,-0.029132603,0.026298066,-0.014549951,-0.00259928,0.018973247
1601,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
1602,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1603,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1604,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1605,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
1606,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1607,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1608,0.026238538,0.012590241,-0.015090526,-0.020177957,0.003235839
1609,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1610,0.032566669,0.028310936,-0.003971334,-0.031148564,-0.022525959
1611,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1612,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1613,-0.029132603,0.026298066,-0.014549951,-0.00259928,0.018973247
1614,0.037312767,0.042428595,0.011842015,-0.031176789,-0.044547397
1615,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1616,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1617,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
1618,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
1619,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1620,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
1621,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
1622,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1623,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1624,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
1625,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1626,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1627,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1628,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
1629,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1630,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
1631,-0.035460734,0.045151979,-0.048702744,0.045798554,-0.033520098
1632,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
1633,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1634,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1635,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1636,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1637,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1638,-0.029132603,0.026298066,-0.014549951,-0.00259928,0.018973247
1639,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1640,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1641,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1642,-0.029132603,0.026298066,-0.014549951,-0.00259928,0.018973247
1643,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1644,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1645,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1646,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1647,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1648,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1649,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1650,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1651,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1652,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1653,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
1654,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1655,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1656,-0.024386506,0.014484769,0.001911161,-0.017159925,0.021807822
1657,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1658,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1659,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1660,0.026238538,0.012590241,-0.015090526,-0.020177957,0.003235839
1661,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1662,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1663,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1664,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1665,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1666,0.030984636,0.024048314,-0.007737631,-0.029261814,-0.015241837
1667,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1668,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1669,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1670,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1671,-0.033878701,0.040106052,-0.038735093,0.029897441,-0.012919544
1672,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1673,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1674,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1675,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1676,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
1677,0.029402604,0.020007324,-0.010819193,-0.026707524,-0.008406208
1678,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1679,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1680,-0.035460734,0.045151979,-0.048702744,0.045798554,-0.033520098
1681,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1682,0.035730734,0.037501076,0.005777885,-0.0322786,-0.03748104
1683,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1684,-0.029132603,0.026298066,-0.014549951,-0.00259928,0.018973247
1685,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1686,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1687,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1688,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1689,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1690,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
1691,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1692,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1693,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1694,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1695,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1696,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
1697,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1698,0.029402604,0.020007324,-0.010819193,-0.026707524,-0.008406208
1699,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1700,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1701,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1702,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1703,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1704,0.026238538,0.012590241,-0.015090526,-0.020177957,0.003235839
1705,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1706,-0.025968538,0.018200902,-0.002785325,-0.013937133,0.023017296
1707,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1708,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1709,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1710,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1711,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1712,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1713,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1714,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1715,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1716,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
1717,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1718,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1719,-0.025968538,0.018200902,-0.002785325,-0.013937133,0.023017296
1720,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1721,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1722,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1723,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1724,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1725,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1726,-0.037042767,0.050419537,-0.059691039,0.064653815,-0.060614172
1727,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1728,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1729,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
1730,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1731,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1732,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1733,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1734,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1735,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1736,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1737,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1738,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
1739,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1740,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1741,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1742,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
1743,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1744,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1745,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1746,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1747,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1748,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1749,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1750,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1751,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1752,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1753,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1754,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1755,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1756,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1757,0.01516431,-0.00638814,-0.01443984,0.0051778,0.015654659
1758,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1759,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1760,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1761,-0.008566179,-0.010486802,0.015073009,-0.002073755,-0.013841738
1762,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1763,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1764,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1765,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1766,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1767,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1768,-0.035460734,0.045151979,-0.048702744,0.045798554,-0.033520098
1769,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1770,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
1771,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1772,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
1773,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1774,0.037312767,0.042428595,0.011842015,-0.031176789,-0.044547397
1775,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1776,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1777,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1778,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1779,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1780,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1781,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1782,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1783,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1784,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1785,-0.025968538,0.018200902,-0.002785325,-0.013937133,0.023017296
1786,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
1787,0.029402604,0.020007324,-0.010819193,-0.026707524,-0.008406208
1788,-0.029132603,0.026298066,-0.014549951,-0.00259928,0.018973247
1789,0.037312767,0.042428595,0.011842015,-0.031176789,-0.044547397
1790,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1791,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
1792,0.030984636,0.024048314,-0.007737631,-0.029261814,-0.015241837
1793,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1794,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1795,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1796,-0.02122244,0.007717398,0.009135497,-0.01970097,0.015484126
1797,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1798,0.04522293,0.070390668,0.055682039,-0.001209304,-0.058612787
1799,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
1800,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1801,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1802,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1803,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1804,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1805,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1806,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1807,-0.033878701,0.040106052,-0.038735093,0.029897441,-0.012919544
1808,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1809,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1810,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
1811,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1812,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1813,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1814,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
1815,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1816,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1817,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1818,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1819,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1820,0.030984636,0.024048314,-0.007737631,-0.029261814,-0.015241837
1821,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
1822,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1823,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1824,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
1825,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1826,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1827,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1828,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1829,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1830,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1831,-0.024386506,0.014484769,0.001911161,-0.017159925,0.021807822
1832,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1833,0.002508049,-0.014779792,0.002213313,0.013810914,-0.006791668
1834,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
1835,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1836,-0.010148212,-0.00898699,0.015913461,-0.005230521,-0.011967832
1837,-0.022804473,0.010990267,0.005871233,-0.019018645,0.019146944
1838,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1839,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1840,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1841,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1842,-0.005402114,-0.012821531,0.012441599,0.003945038,-0.015250946
1843,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1844,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1845,-0.030714636,0.030679096,-0.0216993,0.005940481,0.012500658
1846,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1847,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1848,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1849,0.053133093,0.103893543,0.125776411,0.090314849,0.021395646
1850,0.023074473,0.006059686,-0.017110166,-0.012624434,0.011441804
1851,-0.024386506,0.014484769,0.001911161,-0.017159925,0.021807822
1852,-0.025968538,0.018200902,-0.002785325,-0.013937133,0.023017296
1853,-0.027550571,0.022138668,-0.008258827,-0.009152723,0.02226433
1854,-0.024386506,0.014484769,0.001911161,-0.017159925,0.021807822
1855,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1856,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1857,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
1858,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1859,-0.013312277,-0.005322468,0.016440837,-0.011344521,-0.006051373
1860,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1861,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1862,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1863,0.007254147,-0.013295163,-0.004802181,0.014296032,0.002894984
1864,0.010418212,-0.01119725,-0.00916849,0.012064548,0.009178483
1865,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1866,0.013582277,-0.008212809,-0.012907277,0.007902769,0.014057349
1867,-0.018058375,0.001836555,0.013739016,-0.018237797,0.006661066
1868,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
1869,0.00883618,-0.012357023,-0.007043474,0.013432598,0.006145657
1870,0.018328375,-0.002073906,-0.01662828,-0.001314381,0.016629103
1871,0.021492441,0.003126856,-0.017377113,-0.008753189,0.014119626
1872,0.029402604,0.020007324,-0.010819193,-0.026707524,-0.008406208
1873,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1874,0.027820571,0.016187967,-0.013256623,-0.02363357,-0.002200693
1875,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1876,-0.032296669,0.035281758,-0.02974748,0.016693714,0.002132398
1877,0.005672114,-0.014011672,-0.002485216,0.014645143,-0.000435881
1878,0.016746343,-0.004341839,-0.015693709,0.002085733,0.016542799
1879,0.000926016,-0.014831404,0.004513668,0.012657507,-0.009554588
1880,-0.016476342,-0.000771418,0.01515948,-0.016418307,0.002119499
1881,-0.019640408,0.00466616,0.011744557,-0.019384708,0.011210326
1882,0.012000245,-0.009815846,-0.011136626,0.010211456,0.011858668
1883,-0.003820081,-0.013656448,0.010731848,0.006638964,-0.014809091
1884,0.019910408,0.000415659,-0.01720295,-0.004953618,0.015839109
1885,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1886,-0.011730245,-0.007265545,0.016382939,-0.008357018,-0.009348597
1887,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1888,-0.01489431,-0.003157759,0.016046552,-0.014074438,-0.002180521
1889,-0.006984147,-0.011764983,0.013902187,0.001014426,-0.014936939
1890,-0.002238049,-0.014269732,0.00881354,0.009026958,-0.013661463
1891,-0.000656016,-0.014661384,0.006727279,0.011049642,-0.011879832
1892,0.024656506,0.009214147,-0.016361505,-0.016468822,0.007804197
1893,0.004090082,-0.014506548,-0.000133184,0.014480093,-0.003709489
